No;Sp;Date;Length;Sex;COD;Prey;Count;Measured;Weighting;Prey.length;Prey.weight
122TTR0;TTR;22/09/2000;;2;U;Trisopterus;17;17;0.5;51.918;0.787
122TTR0;TTR;22/09/2000;;2;U;Trisopterus;17;17;0.5;105.467;6.835
122TTR0;TTR;22/09/2000;;2;U;Trisopterus;17;17;0.5;123.335;11.755
122TTR0;TTR;22/09/2000;;2;U;Trisopterus;17;17;0.5;69.758;1.819
122TTR0;TTR;22/09/2000;;2;U;Trisopterus;17;17;0.5;49.694;0.701
122TTR0;TTR;22/09/2000;;2;U;Trisopterus;17;17;0.5;183.581;50.859
122TTR0;TTR;22/09/2000;;2;U;Trisopterus;17;17;0.5;241.604;148.681
122TTR0;TTR;22/09/2000;;2;U;Mullet;4;4;0.5;317.605;264.556
122TTR0;TTR;22/09/2000;;2;U;Mullet;4;4;0.5;400.376;551.392
122TTR0;TTR;22/09/2000;;2;U;Mullet;4;4;0.5;286.621;194.062
122TTR0;TTR;22/09/2000;;2;U;Conger;1;1;0.5;480;158.674
122TTR0;TTR;22/09/2000;;2;U;Blue whiting;4;4;0.5;148.713;11.889
122TTR0;TTR;22/09/2000;;2;U;Blue whiting;4;4;0.5;139.744;9.366
122TTR0;TTR;22/09/2000;;2;U;Blue whiting;4;4;0.5;183.611;32.569
122TTR0;TTR;22/09/2000;;2;U;Blue whiting;4;4;0.5;154.808;18.408
122TTR0;TTR;22/09/2000;;2;U;Todarodes;1;1;1;183.712;176.2
122TTR0;TTR;22/09/2000;;2;U;Mullet;4;4;0.5;265.881;155.683
122TTR0;TTR;22/09/2000;;2;U;Trisopterus;17;17;0.5;248.273;165.752
122TTR0;TTR;22/09/2000;;2;U;Trisopterus;17;17;0.5;221.513;105.419
122TTR0;TTR;22/09/2000;;2;U;Trisopterus;17;17;0.5;190.278;58.348
122TTR0;TTR;22/09/2000;;2;U;Trisopterus;17;17;0.5;194.724;63.779
122TTR0;TTR;22/09/2000;;2;U;Trisopterus;17;17;0.5;190.278;58.348
122TTR0;TTR;22/09/2000;;2;U;Trisopterus;17;17;0.5;181.33;48.519
122TTR0;TTR;22/09/2000;;2;U;Trisopterus;17;17;0.5;150.096;23.878
122TTR0;TTR;22/09/2000;;2;U;Trisopterus;17;17;0.5;203.645;75.863
122TTR0;TTR;22/09/2000;;2;U;Trisopterus;17;17;0.5;136.701;16.978
122TTR0;TTR;22/09/2000;;2;U;Trisopterus;17;17;0.5;181.33;48.519
124TTR0;TTR;16/10/2000;198;2;U;Trisopterus;2;2;0.5;114.167;8.972
124TTR0;TTR;16/10/2000;198;2;U;Trisopterus;2;2;0.5;94.406;4.717
124TTR0;TTR;16/10/2000;198;2;U;Conger;1;1;0.5;756.15;781.745
124TTR0;TTR;16/10/2000;198;2;U;Gadiculus;10;10;0.5;78.446;3.201
124TTR0;TTR;16/10/2000;198;2;U;Gadiculus;10;10;0.5;103.686;1.049
124TTR0;TTR;16/10/2000;198;2;U;Gadiculus;10;10;0.5;103.686;1.049
124TTR0;TTR;16/10/2000;198;2;U;Gadiculus;10;10;0.5;69.684;2.091
124TTR0;TTR;16/10/2000;198;2;U;Gadiculus;10;10;0.5;87.257;4.693
124TTR0;TTR;16/10/2000;198;2;U;Gadiculus;10;10;0.5;89.025;5.044
124TTR0;TTR;16/10/2000;198;2;U;Gadiculus;10;10;0.5;85.491;4.36
124TTR0;TTR;16/10/2000;198;2;U;Gadiculus;10;10;0.5;85.491;4.36
124TTR0;TTR;16/10/2000;198;2;U;Gadiculus;10;10;0.5;89.025;5.044
124TTR0;TTR;16/10/2000;198;2;U;Gadiculus;10;10;0.5;92.566;5.803
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;159.493;15.553
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;200.801;37.713
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;206.191;41.764
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;170.272;19.996
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;159.493;15.553
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;204.402;40.385
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;206.191;41.764
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;193.622;32.78
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;163.093;16.945
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;199.012;36.435
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;220.549;54.132
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;213.37;47.65
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;234.93;69.061
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;224.15;57.619
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;249.288;86.821
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;186.453;48.947
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;433.223;570.558
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;465.06;701.476
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;258.081;126.184
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;190.418;52.041
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;278.001;156.699
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;262.07;131.95
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;270.023;143.956
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;556.608;1,183.98
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;365.559;347.9
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;405.35;470.076
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;325.745;248.64
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;285.954;170.118
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;540.677;1,087.95
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;405.35;470.076
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;429.234;555.389
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;373.513;370.412
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;373.513;370.412
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;548.654;1,135.37
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;624.271;1,653.79
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;376.738;379.806
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;402.138;459.308
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;414.876;502.985
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;287.724;173.203
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;338.6;278.315
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;364;343.595
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;313.2;221.762
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;389.4;418.198
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;414.876;502.985
148TTR0;TTR;07/04/2001;290;2;U;Hake;43;30;0.7167;491.152;822.377
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;163.093;16.945
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;207.98;43.177
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;163.093;16.945
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;199.012;36.435
148TTR0;TTR;07/04/2001;290;2;U;Trisopterus;9;9;0.5;270.588;234.284
148TTR0;TTR;07/04/2001;290;2;U;Trisopterus;9;9;0.5;186.243;53.74
148TTR0;TTR;07/04/2001;290;2;U;Trisopterus;9;9;0.5;56.392;0.985
148TTR0;TTR;07/04/2001;290;2;U;Gadiculus;3;2;0.75;132.353;20.979
148TTR0;TTR;07/04/2001;290;2;U;Gadiculus;3;2;0.75;134.181;22.039
148TTR0;TTR;07/04/2001;290;2;U;Scad;16;16;0.5;319.54;307.494
148TTR0;TTR;07/04/2001;290;2;U;Scad;16;16;0.5;330.895;344.98
148TTR0;TTR;07/04/2001;290;2;U;Scad;16;16;0.5;328.065;335.356
148TTR0;TTR;07/04/2001;290;2;U;Scad;16;16;0.5;325.2;325.804
148TTR0;TTR;07/04/2001;290;2;U;Scad;16;16;0.5;285.439;212.02
148TTR0;TTR;07/04/2001;290;2;U;Scad;16;16;0.5;308.15;272.84
148TTR0;TTR;07/04/2001;290;2;U;Scad;16;16;0.5;302.49;256.676
148TTR0;TTR;07/04/2001;290;2;U;Scad;16;16;0.5;336.555;364.804
148TTR0;TTR;07/04/2001;290;2;U;Scad;16;16;0.5;325.2;325.804
148TTR0;TTR;07/04/2001;290;2;U;Scad;16;16;0.5;302.49;256.676
148TTR0;TTR;07/04/2001;290;2;U;Scad;16;16;0.5;346.422;401.237
148TTR0;TTR;07/04/2001;290;2;U;Scad;16;16;0.5;333.623;354.439
148TTR0;TTR;07/04/2001;290;2;U;Scad;16;16;0.5;333.623;354.439
148TTR0;TTR;07/04/2001;290;2;U;Scad;16;16;0.5;282.187;204.166
148TTR0;TTR;07/04/2001;290;2;U;Scad;16;16;0.5;295.066;236.501
148TTR0;TTR;07/04/2001;290;2;U;Scad;16;16;0.5;243.709;125.965
148TTR0;TTR;07/04/2001;290;2;U;Mullet;1;1;0.5;880.269;9,093.85
148TTR0;TTR;07/04/2001;290;2;U;Sole;2;2;0.5;298.038;260.864
148TTR0;TTR;07/04/2001;290;2;U;Sole;2;2;0.5;327.162;355.18
148TTR0;TTR;07/04/2001;290;2;U;Conger;4;4;0.5;1,219.50;4,182.56
148TTR0;TTR;07/04/2001;290;2;U;Conger;4;4;0.5;1,512.15;8,896.69
148TTR0;TTR;07/04/2001;290;2;U;Conger;4;4;0.5;1,451.25;7,701.65
148TTR0;TTR;07/04/2001;290;2;U;Conger;4;4;0.5;1,451.25;7,701.65
148TTR0;TTR;07/04/2001;290;2;U;Todarodes;1;1;1;143.386;91.47
148TTR0;TTR;07/04/2001;290;2;U;Beryx decadactylus;13;13;1;250;217.188
148TTR0;TTR;07/04/2001;290;2;U;Beryx decadactylus;13;13;1;250;217.188
148TTR0;TTR;07/04/2001;290;2;U;Beryx decadactylus;13;13;1;250;217.188
148TTR0;TTR;07/04/2001;290;2;U;Beryx decadactylus;13;13;1;250;217.188
148TTR0;TTR;07/04/2001;290;2;U;Beryx decadactylus;13;13;1;250;217.188
148TTR0;TTR;07/04/2001;290;2;U;Beryx decadactylus;13;13;1;250;217.188
148TTR0;TTR;07/04/2001;290;2;U;Beryx decadactylus;13;13;1;250;217.188
148TTR0;TTR;07/04/2001;290;2;U;Beryx decadactylus;13;13;1;250;217.188
148TTR0;TTR;07/04/2001;290;2;U;Beryx decadactylus;13;13;1;250;217.188
148TTR0;TTR;07/04/2001;290;2;U;Beryx decadactylus;13;13;1;250;217.188
148TTR0;TTR;07/04/2001;290;2;U;Beryx decadactylus;13;13;1;250;217.188
148TTR0;TTR;07/04/2001;290;2;U;Beryx decadactylus;13;13;1;250;217.188
148TTR0;TTR;07/04/2001;290;2;U;Beryx decadactylus;13;13;1;250;217.188
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;148.713;11.889
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;163.093;16.945
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;234.93;69.061
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;225.939;59.413
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;166.672;18.419
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;161.282;16.234
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;209.769;44.626
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;166.672;18.419
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;159.493;15.553
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;159.493;15.553
148TTR0;TTR;07/04/2001;290;2;U;Blue whiting;102;30;1.7;157.703;14.893
148TTR0;TTR;07/04/2001;290;2;U;Trisopterus;9;9;0.5;194.724;63.779
148TTR0;TTR;07/04/2001;290;2;U;Trisopterus;9;9;0.5;203.645;75.863
148TTR0;TTR;07/04/2001;290;2;U;Trisopterus;9;9;0.5;190.278;58.348
148TTR0;TTR;07/04/2001;290;2;U;Trisopterus;9;9;0.5;212.592;89.714
148TTR0;TTR;07/04/2001;290;2;U;Trisopterus;9;9;0.5;221.513;105.419
148TTR0;TTR;07/04/2001;290;2;U;Trisopterus;9;9;0.5;217.039;97.295
174TTR0;TTR;06/10/2001;295;2;U;Mullet;2;2;0.5;462.47;891.234
174TTR0;TTR;06/10/2001;295;2;U;Mullet;2;2;0.5;462.47;891.234
1TTR04;TTR;17/01/2004;208;2;U;Gobiidae;21;20;0.525;34.308;0.21
1TTR04;TTR;17/01/2004;208;2;U;Gobiidae;21;20;0.525;54.65;1.138
1TTR04;TTR;17/01/2004;208;2;U;Gobiidae;21;20;0.525;47.883;0.697
1TTR04;TTR;17/01/2004;208;2;U;Hake;5;5;0.5;316.327;228.274
1TTR04;TTR;17/01/2004;208;2;U;Hake;5;5;0.5;291.461;179.838
1TTR04;TTR;17/01/2004;208;2;U;Hake;5;5;0.5;360.544;334.178
1TTR04;TTR;17/01/2004;208;2;U;Hake;5;5;0.5;360.544;334.178
1TTR04;TTR;17/01/2004;208;2;U;Hake;5;5;0.5;278.98;158.312
1TTR04;TTR;17/01/2004;208;2;U;Blue whiting;2;2;0.5;184.631;27.299
1TTR04;TTR;17/01/2004;208;2;U;Blue whiting;2;2;0.5;170.272;19.996
1TTR04;TTR;17/01/2004;208;2;U;Gobiidae;21;20;0.525;47.883;0.697
1TTR04;TTR;17/01/2004;208;2;U;Gobiidae;21;20;0.525;54.65;1.138
1TTR04;TTR;17/01/2004;208;2;U;Gobiidae;21;20;0.525;34.308;0.21
1TTR04;TTR;17/01/2004;208;2;U;Gobiidae;21;20;0.525;34.308;0.21
1TTR04;TTR;17/01/2004;208;2;U;Gobiidae;21;20;0.525;34.308;0.21
1TTR04;TTR;17/01/2004;208;2;U;Gobiidae;21;20;0.525;27.499;0.098
1TTR04;TTR;17/01/2004;208;2;U;Gobiidae;21;20;0.525;34.308;0.21
1TTR04;TTR;17/01/2004;208;2;U;Gobiidae;21;20;0.525;34.308;0.21
1TTR04;TTR;17/01/2004;208;2;U;Gobiidae;21;20;0.525;34.308;0.21
1TTR04;TTR;17/01/2004;208;2;U;Gobiidae;21;20;0.525;34.308;0.21
1TTR04;TTR;17/01/2004;208;2;U;Gobiidae;21;20;0.525;34.308;0.21
1TTR04;TTR;17/01/2004;208;2;U;Gobiidae;21;20;0.525;27.499;0.098
1TTR04;TTR;17/01/2004;208;2;U;G. vulgaris;2;2;0.5;420.628;689.507
1TTR04;TTR;17/01/2004;208;2;U;G. vulgaris;2;2;0.5;405.585;619.068
1TTR04;TTR;17/01/2004;208;2;U;Gobiidae;21;20;0.525;30.882;0.146
1TTR04;TTR;17/01/2004;208;2;U;Gobiidae;21;20;0.525;85.225;6.177
1TTR04;TTR;17/01/2004;208;2;U;Gobiidae;21;20;0.525;95.417;9.587
1TTR04;TTR;17/01/2004;208;2;U;Gobiidae;21;20;0.525;30.882;0.146
1TTR04;TTR;17/01/2004;208;2;U;Gobiidae;21;20;0.525;34.308;0.21
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;239.984;119.733
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;200.223;65.926
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;205.918;72.307
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;137.717;19.215
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;217.273;86.293
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;183.173;49.173
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;194.528;59.948
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;200.223;65.926
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;239.984;119.733
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;183.173;49.173
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;205.918;72.307
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;274.084;185.481
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;217.273;86.293
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;220.104;90.053
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;211.578;79.064
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;137.717;19.215
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;171.818;39.826
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;188.868;54.391
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;188.868;54.391
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;188.868;54.391
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;228.629;102.062
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;257.034;150.11
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;285.439;212.02
217TTR0;TTR;16/11/2002;300;2;U;Hake;16;16;0.5;173.31;39.56
217TTR0;TTR;16/11/2002;300;2;U;Hake;16;16;0.5;389.4;418.198
217TTR0;TTR;16/11/2002;300;2;U;Hake;16;16;0.5;414.876;502.985
217TTR0;TTR;16/11/2002;300;2;U;Hake;16;16;0.5;275.062;151.922
217TTR0;TTR;16/11/2002;300;2;U;Hake;16;16;0.5;376.738;379.806
217TTR0;TTR;16/11/2002;300;2;U;Hake;16;16;0.5;313.2;221.762
217TTR0;TTR;16/11/2002;300;2;U;Hake;16;16;0.5;270.023;143.956
217TTR0;TTR;16/11/2002;300;2;U;Hake;16;16;0.5;321.78;239.927
217TTR0;TTR;16/11/2002;300;2;U;Hake;16;16;0.5;341.675;285.742
217TTR0;TTR;16/11/2002;300;2;U;Hake;16;16;0.5;349.629;305.554
217TTR0;TTR;16/11/2002;300;2;U;Hake;16;16;0.5;381.466;393.858
217TTR0;TTR;16/11/2002;300;2;U;Hake;16;16;0.5;174.511;40.363
217TTR0;TTR;16/11/2002;300;2;U;Hake;16;16;0.5;210.313;69.513
217TTR0;TTR;16/11/2002;300;2;U;Hake;16;16;0.5;325.745;248.64
217TTR0;TTR;16/11/2002;300;2;U;Hake;16;16;0.5;437.211;585.993
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;260.068;102.231
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;213.37;47.65
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;242.109;77.564
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;159.493;15.553
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;269.037;116.528
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;231.329;65.067
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;184.631;27.299
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;163.093;16.945
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;240.32;75.375
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;274.427;125.805
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;249.288;86.821
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;188.232;29.405
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;234.93;69.061
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;234.93;69.061
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;274.427;125.805
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;321.125;230.895
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;252.889;91.761
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;173.851;21.66
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;234.93;69.061
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;260.068;102.231
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;166.672;18.419
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;170.272;19.996
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;225.939;59.413
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;155.892;14.247
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;260.068;102.231
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;224.15;57.619
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;245.688;82.081
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;225.939;59.413
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;225.939;59.413
217TTR0;TTR;16/11/2002;300;2;U;Blue whiting;559;30;9.3167;281.606;139
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;251.339;139.43
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;222.934;93.924
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;194.528;59.948
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;228.629;102.062
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;222.934;93.924
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;222.934;93.924
217TTR0;TTR;16/11/2002;300;2;U;Scad;107;30;1.7833;228.629;102.062
217TTR0;TTR;16/11/2002;300;2;U;Gadiculus;10;9;0.5556;67.938;1.909
217TTR0;TTR;16/11/2002;300;2;U;Gadiculus;10;9;0.5556;105.012;9.132
217TTR0;TTR;16/11/2002;300;2;U;Gadiculus;10;9;0.5556;89.025;5.044
217TTR0;TTR;16/11/2002;300;2;U;Gadiculus;10;9;0.5556;66.194;1.738
217TTR0;TTR;16/11/2002;300;2;U;Gadiculus;10;9;0.5556;96.114;6.643
217TTR0;TTR;16/11/2002;300;2;U;Gadiculus;10;9;0.5556;69.684;2.091
217TTR0;TTR;16/11/2002;300;2;U;Gadiculus;10;9;0.5556;66.194;1.738
217TTR0;TTR;16/11/2002;300;2;U;Gadiculus;10;9;0.5556;64.453;1.58
217TTR0;TTR;16/11/2002;300;2;U;Gadiculus;10;9;0.5556;55.783;0.94
217TTR0;TTR;16/11/2002;300;2;U;Hake;16;16;0.5;170.523;37.735
274TTR0;TTR;19/08/2003;223;2;U;Mullet;2;1;1;400.376;551.392
287TTR0;TTR;08/08/2003;215;2;U;Blue whiting;4;4;0.5;155.892;14.247
287TTR0;TTR;08/08/2003;215;2;U;Blue whiting;4;4;0.5;62.517;0.44
287TTR0;TTR;08/08/2003;215;2;U;Blue whiting;4;4;0.5;58.917;0.352
287TTR0;TTR;08/08/2003;215;2;U;Blue whiting;4;4;0.5;62.517;0.44
287TTR0;TTR;08/08/2003;215;2;U;Gobiidae;2;2;0.5;85.225;6.177
287TTR0;TTR;08/08/2003;215;2;U;Gobiidae;2;2;0.5;58.075;1.428
287TTR0;TTR;08/08/2003;215;2;U;Hake;1;1;0.5;168.302;36.321
287TTR0;TTR;08/08/2003;215;2;U;Sea Bream;1;1;0.5;146.34;50.375
3TTR04;TTR;15/03/2004;248;2;U;Hake;23;23;0.5;158.581;30.542
3TTR04;TTR;15/03/2004;248;2;U;Hake;23;23;0.5;166.534;35.221
3TTR04;TTR;15/03/2004;248;2;U;Hake;23;23;0.5;182.465;45.959
3TTR04;TTR;15/03/2004;248;2;U;Hake;23;23;0.5;166.534;35.221
3TTR04;TTR;15/03/2004;248;2;U;Hake;23;23;0.5;166.534;35.221
3TTR04;TTR;15/03/2004;248;2;U;Hake;23;23;0.5;166.534;35.221
3TTR04;TTR;15/03/2004;248;2;U;Hake;23;23;0.5;182.465;45.959
3TTR04;TTR;15/03/2004;248;2;U;Hake;23;23;0.5;174.511;40.363
3TTR04;TTR;15/03/2004;248;2;U;Hake;23;23;0.5;174.511;40.363
3TTR04;TTR;15/03/2004;248;2;U;Hake;23;23;0.5;190.418;52.041
3TTR04;TTR;15/03/2004;248;2;U;Hake;23;23;0.5;206.349;65.765
3TTR04;TTR;15/03/2004;248;2;U;Hake;23;23;0.5;246.139;109.918
3TTR04;TTR;15/03/2004;248;2;U;Hake;23;23;0.5;508.84;911.654
3TTR04;TTR;15/03/2004;248;2;U;Hake;23;23;0.5;357.606;326.308
3TTR04;TTR;15/03/2004;248;2;U;Hake;23;23;0.5;500.886;870.76
3TTR04;TTR;15/03/2004;248;2;U;Hake;23;23;0.5;262.324;132.323
3TTR04;TTR;15/03/2004;248;2;U;Hake;23;23;0.5;313.2;221.762
3TTR04;TTR;15/03/2004;248;2;U;Hake;23;23;0.5;414.876;502.985
3TTR04;TTR;15/03/2004;248;2;U;Hake;23;23;0.5;364;343.595
3TTR04;TTR;15/03/2004;248;2;U;Blue whiting;14;14;0.5;246.88;87.652
3TTR04;TTR;15/03/2004;248;2;U;Blue whiting;14;14;0.5;246.88;87.652
3TTR04;TTR;15/03/2004;248;2;U;Blue whiting;14;14;0.5;281.416;135.799
3TTR04;TTR;15/03/2004;248;2;U;Blue whiting;14;14;0.5;281.416;135.799
3TTR04;TTR;15/03/2004;248;2;U;Blue whiting;14;14;0.5;270.848;119.587
3TTR04;TTR;15/03/2004;248;2;U;Blue whiting;14;14;0.5;274.427;125.805
3TTR04;TTR;15/03/2004;248;2;U;Blue whiting;14;14;0.5;270.848;119.587
3TTR04;TTR;15/03/2004;248;2;U;Blue whiting;14;14;0.5;278.027;132.3
3TTR04;TTR;15/03/2004;248;2;U;Blue whiting;14;14;0.5;281.606;139
3TTR04;TTR;15/03/2004;248;2;U;Blue whiting;14;14;0.5;270.848;119.587
3TTR04;TTR;15/03/2004;248;2;U;Blue whiting;14;14;0.5;303.166;184.842
3TTR04;TTR;15/03/2004;248;2;U;Blue whiting;14;14;0.5;306.767;193.472
3TTR04;TTR;15/03/2004;248;2;U;Blue whiting;14;14;0.5;274.427;125.805
3TTR04;TTR;15/03/2004;248;2;U;Blue whiting;14;14;0.5;290.597;156.943
3TTR04;TTR;15/03/2004;248;2;U;Hake;23;23;0.5;158.581;30.542
3TTR04;TTR;15/03/2004;248;2;U;Mackerel;4;4;0.5;227.118;86.963
3TTR04;TTR;15/03/2004;248;2;U;Mackerel;4;4;0.5;333.188;306.841
3TTR04;TTR;15/03/2004;248;2;U;Mackerel;4;4;0.5;358.18;389.278
